"PRESTATAIRE","TYPE","ZONE_GEO","LIGNES","VISITES","PATIENTS","DEPENSES_TOTALES","FRAIS_REELS","REJETS_TOTAL","COUT_MOYEN_VISITE","COUT_MOYEN_PATIENT","TAUX_REJET","FREQUENCE_BRUTE","PART_CHRONIQUES","MEDIANE_COUT_VISITE","MEDIANE_FREQUENCE","MEDIANE_REJET","INDICE_COUT","INDICE_FREQUENCE","INDICE_REJET","PROFIL_RISQUE","INDICE_COUT_AJUSTE","INDICE_FREQ_AJUSTE","LIFT_RADIO","LIFT_LABO","LIFT_MULTI","FLAG_DEMANDE_INDUITE","SCORE_COUT","SCORE_FREQ","SCORE_ACTES","SCORE_REJET","SCORE_ANOMALIE_BRUT","SCORE_ANOMALIE","VOL_PERCENTILE","SCORE_ECONOMIE","SCORE_SAIN","SCORE_RESEAU_BRUT","SCORE_RESEAU","DECISION"
"PHARMACIE LES MIMOSAS","Pharmacie","ABIDJAN",91,83,45,1772635,1769740,2895,21357.0481927711,39391.8888888889,0.00163583351226734,1.84444444444444,0.032967032967033,13117.5,1.17391304347826,0.0106522874796592,0.490741294914188,0.148426224313056,0.153566406782675,"Économique",0.490741294914188,0.148426224313056,1,1,1,0,0.245370647457094,0.0742131121565278,0.333333333333333,0.0767832033913377,0.20355344822322,20.355344822322,0.837778987479586,0.754629352542906,0.79644655177678,0.787986159223792,78.7986159223792,"PRIVILÉGIER"
"PHARMACIE LES OLIVIERS","Pharmacie","ABIDJAN",8,8,8,60205,60205,0,7525.625,7525.625,0,1,0,13117.5,1.17391304347826,0.0106522874796592,0.175721414719446,0.0815903054448871,0,"Économique",0.175721414719446,0.0815903054448871,1,1,1,0,0.0878607073597231,0.0407951527224436,0.333333333333333,0,0.13859675802465,13.859675802465,0.311921611322809,0.912139292640277,0.86140324197535,0.771801336110813,77.1801336110813,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE LES PERLES","Pharmacie","ABIDJAN",8,8,7,105605,105605,0,13200.625,15086.4285714286,0,1.14285714285714,0,13117.5,1.17391304347826,0.0106522874796592,0.308231210056426,0.0932460633655853,0,"Économique",0.308231210056426,0.0932460633655853,1,1,1,0,0.154115605028213,0.0466230316827926,0.333333333333333,0,0.160221591013302,16.0221591013302,0.383233532934132,0.845884394971787,0.839778408986698,0.75091182817022,75.091182817022,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE LES PHALENES","Pharmacie","ABIDJAN",36,35,27,409462,397720,11742,11698.9142857143,15165.2592592593,0.0295232827114553,1.2962962962963,0.0277777777777778,13117.5,1.17391304347826,0.0106522874796592,0.269716947161311,0.104954946603288,2.77154393061873,"Économique",0.269716947161311,0.104954946603288,1,1,1,0,0.134858473580656,0.0524774733016438,0.333333333333333,1,0.25620078406469,25.620078406469,0.601524224278715,0.865141526419344,0.74379921593531,0.763881141797605,76.3881141797605,"PRIVILÉGIER"
"PHARMACIE LES ROSIERS","Pharmacie","ABIDJAN",55,54,27,912263,889530,22733,16893.7592592593,33787.5185185185,0.0255561925960901,2,0,13117.5,1.17391304347826,0.0106522874796592,0.394464948355357,0.163180610889774,2.39912719637827,"Économique",0.394464948355357,0.163180610889774,1,1,1,0,0.197232474177678,0.0815903054448871,0.333333333333333,1,0.28364683388677,28.364683388677,0.744692433315188,0.802767525822322,0.71635316611323,0.756586763437258,75.6586763437258,"PRIVILÉGIER"
"PHARMACIE LES TULIPES","Pharmacie","ABIDJAN",27,27,23,327250,321190,6060,12120.3703703704,14228.2608695652,0.0188673370901958,1.17391304347826,0.037037037037037,13117.5,1.17391304347826,0.0106522874796592,0.278391876518846,0.0949196910565106,1.77120051690527,"Économique",0.278391876518846,0.0949196910565106,1,1,1,0,0.139195938259423,0.0474598455282553,0.333333333333333,0.885600258452633,0.244556760981567,24.4556760981567,0.562874251497006,0.860804061740577,0.755443239018433,0.759073770603005,75.9073770603005,"PRIVILÉGIER"
"PHARMACIE LIBERTE DE BKE SARLU","Pharmacie","HORS-ABIDJAN",3,3,3,31425,27660,3765,10475,10475,0.136117136659436,1,0,13117.5,1.17391304347826,0.0106522874796592,0.244588564961209,0.0815903054448871,12.7782072084851,"Économique",0.244588564961209,0.0815903054448871,1,1,1,0,0.122294282480605,0.0407951527224436,0.333333333333333,1,0.248926830560914,24.8926830560914,0.223734349482852,0.877705717519395,0.751073169439086,0.696258424679963,69.6258424679963,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE LILY MARIE","Pharmacie","ABIDJAN",29,27,24,384415,380905,3510,14237.5925925926,16017.2916666667,0.00921489610270277,1.125,0.0689655172413793,13117.5,1.17391304347826,0.0106522874796592,0.32177427027967,0.0902219157946916,0.865062656288507,"Économique",0.32177427027967,0.0902219157946916,1,1,1,0,0.160887135139835,0.0451109578973458,0.333333333333333,0.432531328144254,0.20505256072558,20.505256072558,0.585737615677735,0.839112864860165,0.79494743927442,0.770771644789381,77.0771644789381,"PRIVILÉGIER"
"PHARMACIE LIVIE D'AKOUEDO VILLAGE","Pharmacie","ABIDJAN",6,6,6,72365,72365,0,12060.8333333333,12060.8333333333,0,1,0,13117.5,1.17391304347826,0.0106522874796592,0.281617366800603,0.0815903054448871,0,"Économique",0.281617366800603,0.0815903054448871,1,1,1,0,0.140808683400302,0.0407951527224436,0.333333333333333,0,0.154481150836824,15.4481150836824,0.335873707131192,0.859191316599698,0.845518849163176,0.749058807731388,74.9058807731388,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE LOBIA","Pharmacie","HORS-ABIDJAN",28,28,22,236230,220355,15875,8436.78571428571,10737.7272727273,0.0720428399627873,1.27272727272727,0,13117.5,1.17391304347826,0.0106522874796592,0.196996783841754,0.103842206929856,6.76313328009172,"Économique",0.196996783841754,0.103842206929856,1,1,1,0,0.098498391920877,0.0519211034649282,0.333333333333333,1,0.245125848615742,24.5125848615742,0.506260206859009,0.901501608079123,0.754874151384259,0.763802345157155,76.3802345157154,"PRIVILÉGIER"
"PHARMACIE LONGCHAMP","Pharmacie","ABIDJAN",249,239,141,4771006,4636807,134199,19962.3682008368,33836.9219858156,0.0289421146922872,1.69503546099291,0.0321285140562249,13117.5,1.17391304347826,0.0106522874796592,0.459234912853883,0.137283714892327,2.71698588191061,"Économique",0.459234912853883,0.137283714892327,1,1,1,0,0.229617456426941,0.0686418574461635,0.333333333333333,1,0.289477794161931,28.9477794161931,0.932498639085465,0.770382543573059,0.710522205838069,0.778861627581544,77.8861627581544,"PRIVILÉGIER"
"PHARMACIE LOUISE-ANTOINE - ADZOPE","Pharmacie","HORS-ABIDJAN",6,6,4,79500,79500,0,13250,19875,0,1.5,0,13117.5,1.17391304347826,0.0106522874796592,0.309384103650217,0.122385458167331,0,"Économique",0.309384103650217,0.122385458167331,1,1,1,0,0.154692051825108,0.0611927290836653,0.333333333333333,0,0.164765434272632,16.4765434272632,0.345127925966249,0.845307948174892,0.835234565727368,0.741242590754154,74.1242590754154,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE LUMINANCE K","Pharmacie","ABIDJAN",2,2,2,36309,26280,10029,18154.5,18154.5,0.38162100456621,1,0.5,13117.5,1.17391304347826,0.0106522874796592,0.346375018478332,0.0738894347796492,35.8252633807457,"Économique",0.346375018478332,0.0738894347796492,1,1,1,0,0.173187509239166,0.0369447173898246,0.333333333333333,1,0.263039667988697,26.3039667988697,0.244420250408274,0.826812490760834,0.736960332011303,0.67439317919051,67.439317919051,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE LYMANYA","Pharmacie","HORS-ABIDJAN",1,1,1,12450,12450,0,12450,12450,0,1,0,13117.5,1.17391304347826,0.0106522874796592,0.290704308712845,0.0815903054448871,0,"Économique",0.290704308712845,0.0815903054448871,1,1,1,0,0.145352154356423,0.0407951527224436,0.333333333333333,0,0.15584419212366,15.584419212366,0.100707675557975,0.854647845643577,0.84415580787634,0.699662996519562,69.9662996519562,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE M'POUTO","Pharmacie","ABIDJAN",130,127,63,1475060,1457940,17120,11614.6456692913,23413.6507936508,0.0117425957172449,2.01587301587302,0.00769230769230769,13117.5,1.17391304347826,0.0106522874796592,0.270246427435589,0.163933302050526,1.10235437596551,"Économique",0.270246427435589,0.163933302050526,1,1,1,0,0.135123213717794,0.0819666510252629,0.333333333333333,0.551177187982754,0.220244678221193,22.0244678221193,0.81437125748503,0.864876786282206,0.779755321778807,0.820727094721411,82.0727094721411,"PRIVILÉGIER"
"PHARMACIE MAGNIFICAT","Pharmacie","ABIDJAN",6,6,3,59695,59695,0,9949.16666666667,19898.3333333333,0,2,0,13117.5,1.17391304347826,0.0106522874796592,0.232310491413833,0.163180610889774,0,"Économique",0.232310491413833,0.163180610889774,1,1,1,0,0.116155245706916,0.0815903054448871,0.333333333333333,0,0.159323665345541,15.9323665345541,0.309199782253674,0.883844754293084,0.840676334654459,0.751648392029752,75.1648392029752,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MAGNIFICAT DES II PLATEAUX","Pharmacie","ABIDJAN",209,204,110,3615939,3608864,7075,17725.1911764706,32872.1727272727,0.00196045071246797,1.85454545454545,0.0813397129186603,13117.5,1.17391304347826,0.0106522874796592,0.399840264068179,0.150457606999366,0.184040349663065,"Économique",0.399840264068179,0.150457606999366,1,1,1,0,0.19992013203409,0.0752288034996832,0.333333333333333,0.0920201748315327,0.191746698143285,19.1746698143285,0.914534567229178,0.80007986796591,0.808253301856715,0.826240181374886,82.6240181374886,"PRIVILÉGIER"
"PHARMACIE MAIRIE NORD","Pharmacie","HORS-ABIDJAN",4,4,1,69510,61980,7530,17377.5,69510,0.121490803484995,4,0,13117.5,1.17391304347826,0.0106522874796592,0.405760170655218,0.326361221779548,11.4051375084446,"Économique",0.405760170655218,0.326361221779548,1,1,1,0,0.202880085327609,0.163180610889774,0.333333333333333,1,0.309818208865215,30.9818208865215,0.332607512248231,0.797119914672391,0.690181791134785,0.661442184772516,66.1442184772517,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MALIKA (EX NOUVELLE PHARMACIE SAINTE MARIE)","Pharmacie","ABIDJAN",10,10,10,96517,96505,12,9651.7,9651.7,0.000124345888814051,1,0,13117.5,1.17391304347826,0.0106522874796592,0.225364720996287,0.0815903054448871,0.0116731630695748,"Économique",0.225364720996287,0.0815903054448871,1,1,1,0,0.112682360498143,0.0407951527224436,0.333333333333333,0.00583658153478738,0.146626912119655,14.6626912119655,0.372346216657594,0.887317639501857,0.853373087880345,0.7707455342844,77.07455342844,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MALON","Pharmacie","ABIDJAN",308,286,154,5402687,5374762,27925,18890.513986014,35082.3831168831,0.00519557889260957,1.85714285714286,0.00324675324675325,13117.5,1.17391304347826,0.0106522874796592,0.440399337471201,0.151320037290064,0.487743022569628,"Économique",0.440399337471201,0.151320037290064,1,1,1,0,0.2201996687356,0.0756600186450319,0.333333333333333,0.243871511284814,0.213145057342671,21.3145057342671,0.945019052803484,0.7798003312644,0.786854942657329,0.815665920129388,81.5665920129388,"PRIVILÉGIER"
"PHARMACIE MANZAN","Pharmacie","ABIDJAN",5,5,3,89515,74290,15225,17903,29838.3333333333,0.204940099609638,1.66666666666667,0,13117.5,1.17391304347826,0.0106522874796592,0.418030460954704,0.135983842408145,19.2390695426664,"Économique",0.418030460954704,0.135983842408145,1,1,1,0,0.209015230477352,0.0679919212040726,0.333333333333333,1,0.283102145504427,28.3102145504427,0.358192705498095,0.790984769522648,0.716897854495573,0.674791590706907,67.4791590706907,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MARCHE VALENTIN","Pharmacie","ABIDJAN",58,55,26,708862,678128,30734,12888.4,27263.9230769231,0.0453218271476771,2.11538461538462,0.0172413793103448,13117.5,1.17391304347826,0.0106522874796592,0.298511210336472,0.171222181563813,4.25465677998462,"Économique",0.298511210336472,0.171222181563813,1,1,1,0,0.149255605168236,0.0856110907819067,0.333333333333333,1,0.270460008785043,27.0460008785043,0.692977681001633,0.850744394831764,0.729539991214957,0.770709290619015,77.0709290619015,"PRIVILÉGIER"
"PHARMACIE MARIAMA D'ALLOKOI","Pharmacie","ABIDJAN",26,25,14,291013,289248,1765,11640.52,20786.6428571429,0.00610203009182432,1.78571428571429,0,13117.5,1.17391304347826,0.0106522874796592,0.271803158205466,0.145696974008727,0.572837534048561,"Économique",0.271803158205466,0.145696974008727,1,1,1,0,0.135901579102733,0.0728484870043635,0.333333333333333,0.28641876702428,0.191266896534557,19.1266896534557,0.540010887316277,0.864098420897267,0.808733103465443,0.777134787208339,77.7134787208339,"PRIVILÉGIER"
"PHARMACIE MARINA","Pharmacie","ABIDJAN",4,4,3,35310,35310,0,8827.5,11770,0,1.33333333333333,0,13117.5,1.17391304347826,0.0106522874796592,0.20611986226206,0.108787073926516,0,"Économique",0.20611986226206,0.108787073926516,1,1,1,0,0.10305993113103,0.0543935369632581,0.333333333333333,0,0.147236040428286,14.7236040428286,0.241154055525313,0.89694006886897,0.852763959571714,0.748112422481336,74.8112422481336,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MARTHE ROBIN","Pharmacie","ABIDJAN",74,70,48,781620,754403,27217,11166,16283.75,0.0360775341561473,1.45833333333333,0.0675675675675676,13117.5,1.17391304347826,0.0106522874796592,0.252644864679674,0.11745568555674,3.38683444518732,"Économique",0.252644864679674,0.11745568555674,1,1,1,0,0.126322432339837,0.0587278427783701,0.333333333333333,1,0.255515082535462,25.5515082535462,0.713119216113228,0.873677567660163,0.744484917464538,0.789888837272526,78.9888837272526,"PRIVILÉGIER"
"PHARMACIE MATENE","Pharmacie","ABIDJAN",34,32,22,485425,472695,12730,15169.53125,22064.7727272727,0.0269306846909741,1.45454545454545,0,13117.5,1.17391304347826,0.0106522874796592,0.354204666307563,0.118676807919836,2.52815977248069,"Économique",0.354204666307563,0.118676807919836,1,1,1,0,0.177102333153781,0.0593384039599179,0.333333333333333,1,0.27093222113411,27.093222113411,0.630375612411541,0.822897666846219,0.72906777886589,0.746861300767152,74.6861300767152,"CONSERVER"
"PHARMACIE MATHE","Pharmacie","HORS-ABIDJAN",11,10,6,118535,107745,10790,11853.5,19755.8333333333,0.100143858183674,1.66666666666667,0.0909090909090909,13117.5,1.17391304347826,0.0106522874796592,0.264917094190656,0.131418303107025,9.40115992690788,"Économique",0.264917094190656,0.131418303107025,1,1,1,0,0.132458547095328,0.0657091515535123,0.333333333333333,1,0.259450309594652,25.9450309594652,0.396842678279804,0.867541452904672,0.740549690405348,0.722604992979969,72.2604992979969,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MATY","Pharmacie","ABIDJAN",116,111,76,1618193,1488490,129703,14578.3153153153,21292.0131578947,0.0871373002169984,1.46052631578947,0,13117.5,1.17391304347826,0.0106522874796592,0.340399925778042,0.119164788215559,8.1801491354218,"Économique",0.340399925778042,0.119164788215559,1,1,1,0,0.170199962889021,0.0595823941077794,0.333333333333333,1,0.26893470709904,26.893470709904,0.829069134458356,0.829800037110979,0.73106529290096,0.790159958896447,79.0159958896447,"PRIVILÉGIER"
"PHARMACIE MAYESS","Pharmacie","HORS-ABIDJAN",48,47,27,396050,392475,3575,8426.59574468085,14668.5185185185,0.00910886043697051,1.74074074074074,0,13117.5,1.17391304347826,0.0106522874796592,0.196758850663458,0.142027568737396,0.855108393794677,"Économique",0.196758850663458,0.142027568737396,1,1,1,0,0.0983794253317289,0.071013784368698,0.333333333333333,0.427554196897339,0.193573382599862,19.3573382599862,0.594447468698966,0.901620574668271,0.806426617400138,0.802108370567157,80.2108370567157,"PRIVILÉGIER"
"PHARMACIE MERE DE GRACES","Pharmacie","ABIDJAN",1,1,1,20000,20000,0,20000,20000,0,1,0,13117.5,1.17391304347826,0.0106522874796592,0.46699487343429,0.0815903054448871,0,"Économique",0.46699487343429,0.0815903054448871,1,1,1,0,0.233497436717145,0.0407951527224436,0.333333333333333,0,0.182287776831876,18.2287776831876,0.170930865541644,0.766502563282855,0.817712223168124,0.66787208768872,66.787208768872,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MERE MARIA","Pharmacie","ABIDJAN",14,13,8,123813,115663,8150,9524.07692307692,15476.625,0.0704633288086942,1.625,0.214285714285714,13117.5,1.17391304347826,0.0106522874796592,0.208056002897109,0.126017383476296,6.61485422199183,"Économique",0.208056002897109,0.126017383476296,1,1,1,0,0.104028001448554,0.0630086917381482,0.333333333333333,1,0.250111007956011,25.0111007956011,0.403919433859554,0.895971998551446,0.749888992043989,0.739128283010085,73.9128283010085,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE METRO PYRENEES","Pharmacie","ABIDJAN",1,1,1,44611,44611,-1.81898940354586e-12,44611,44611,-4.07744592935792e-17,1,0,13117.5,1.17391304347826,0.0106522874796592,1.04165541493885,0.0815903054448871,-3.82776557349199e-15,"Standard",1.04165541493885,0.0815903054448871,1,1,1,0,0.520827707469427,0.0407951527224436,0.333333333333333,-1.913882786746e-15,0.268486858057561,26.8486858057561,0.270549809471965,0.479172292530573,0.731513141942439,0.538384135683598,53.8384135683598,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE METROPOLE","Pharmacie","ABIDJAN",5,5,5,67270,67270,0,13454,13454,0,1,0,13117.5,1.17391304347826,0.0106522874796592,0.314147451359247,0.0815903054448871,0,"Économique",0.314147451359247,0.0815903054448871,1,1,1,0,0.157073725679623,0.0407951527224436,0.333333333333333,0,0.15936066352062,15.936066352062,0.324986390854654,0.842926274320377,0.84063933647938,0.738423522490834,73.8423522490833,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MEYDEBA - ANYAMA","Pharmacie","ABIDJAN",12,12,11,129360,115438,13922,10780,11760,0.120601535023129,1.09090909090909,0.0833333333333333,13117.5,1.17391304347826,0.0106522874796592,0.24265802143326,0.0873523341637362,11.3216560530704,"Économique",0.24265802143326,0.0873523341637362,1,1,1,0,0.12132901071663,0.0436761670818681,0.333333333333333,1,0.249501553339549,24.9501553339549,0.412629286880784,0.87867098928337,0.75049844666045,0.734193631753685,73.4193631753685,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MICHEL ARCHANGE","Pharmacie","ABIDJAN",2,2,2,7515,7515,0,3757.5,3757.5,0,1,0,13117.5,1.17391304347826,0.0106522874796592,0.0877366618464672,0.0815903054448871,0,"Économique",0.0877366618464672,0.0815903054448871,1,1,1,0,0.0438683309232336,0.0407951527224436,0.333333333333333,0,0.125399045093703,12.5399045093703,0.050081654872074,0.956131669076766,0.874600954906297,0.74230938056764,74.230938056764,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MILIE-HEVIE","Pharmacie","ABIDJAN",28,28,21,386535,367180,19355,13804.8214285714,18406.4285714286,0.0527125660439022,1.33333333333333,0.0357142857142857,13117.5,1.17391304347826,0.0106522874796592,0.317266706656692,0.107717881217854,4.94847385076287,"Économique",0.317266706656692,0.107717881217854,1,1,1,0,0.158633353328346,0.0538589406089272,0.333333333333333,1,0.263747688181182,26.3747688181182,0.58845944474687,0.841366646671654,0.736252311818818,0.748739472345563,74.8739472345563,"CONSERVER"
"PHARMACIE MODERNE DE HIRE","Pharmacie","HORS-ABIDJAN",34,34,18,561864,559685,2179,16525.4117647059,31214.6666666667,0.00389326138810224,1.88888888888889,0,13117.5,1.17391304347826,0.0106522874796592,0.385864128775417,0.154115021395898,0.365485948021636,"Économique",0.385864128775417,0.154115021395898,1,1,1,0,0.192932064387709,0.077057510697949,0.333333333333333,0.182742974010818,0.199271169926779,19.9271169926779,0.652150244964616,0.807067935612291,0.800728830073221,0.773548755267128,77.3548755267128,"PRIVILÉGIER"
"PHARMACIE MODERNE DE MAN","Pharmacie","HORS-ABIDJAN",16,15,14,184157,165548,18609,12277.1333333333,13154.0714285714,0.112408485756397,1.07142857142857,0,13117.5,1.17391304347826,0.0106522874796592,0.286667916356795,0.0874181844052362,10.552520852544,"Économique",0.286667916356795,0.0874181844052362,1,1,1,0,0.143333958178397,0.0437090922026181,0.333333333333333,1,0.256112915114305,25.6112915114305,0.46053347849755,0.856666041821603,0.743887084885695,0.732327946382429,73.2327946382429,"SURVEILLER (FAIBLE VOLUME)"
"PHARMACIE MODERNE DE SEGUELA","Pharmacie","HORS-ABIDJAN",10,10,7,119775,119775,0,11977.5,17110.7142857143,0,1.42857142857143,0,13117.5,1.17391304347826,0.0106522874796592,0.27967155482796,0.116557579206982,0,"Économique",0.27967155482796,0.116557579206982,1,1,1,0,0.13983577741398,0.0582787896034908,0.333333333333333,0,0.159434370105241,15.9434370105241,0.398475775721285,0.86016422258602,0.840565629894759,0.759987096136569,75.9987096136569,"SURVEILLER (FAIBLE VOLUME)"
